"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut"
"Villeurbanne";"Mater";"ce.0691207m@ac-lyon.fr";"69100";"Ecole maternelle Emile Zola";"Rhône";"117 Rue Dedieu";"Public"
"Villeurbanne";"Mater";"ce.0691208n@ac-lyon.fr";"69100";"Ecole maternelle Descartes";"Rhône";"12 Rue Descartes";"Public"
"Villeurbanne";"Mater";"ce.0691218z@ac-lyon.fr";"69100";"Ecole maternelle Jean Zay";"Rhône";"16 Rue Raspail";"Public"
"Lyon 8e  Arrondissement";"Elem";"ce.0691272h@ac-lyon.fr";"69008";"Ecole élémentaire Jean Mermoz";"Rhône";"194 Bis Boulevard Pinel";"Public"
"Saint-Jean-la-Bussière";"Elem";"ce.0691333z@ac-lyon.fr";"69550";"Ecole primaire Etienne Mulsant";"Rhône";"22 Rue Des Ecoles";"Public"
"Montrottier";"Elem";"ce.0691348r@ac-lyon.fr";"69770";"Ecole primaire";"Rhône";"50 Place Des Cèdres";"Public"
"Saint-Genis-l'Argentière";"Elem";"ce.0691352v@ac-lyon.fr";"69610";"Ecole primaire";"Rhône";"11 Rue De La Mairie, Le Bourg";"Public"
"Brullioles";"Elem";"ce.0691353w@ac-lyon.fr";"69690";"Ecole primaire Le Petit Prince";"Rhône";"130 Rue Du Mont Pothu";"Public"
"Rontalon";"Elem";"ce.0691364h@ac-lyon.fr";"69510";"Ecole primaire  3 Petites Pommes";"Rhône";"43 Route De Mornant, Le Bourg";"Public"
"Chabanière";"Elem";"ce.0691365j@ac-lyon.fr";"69440";"Ecole primaire Jacques Lévine";"Rhône";"674 Route Des Monts Du Lyonnais, Saint Didier Sous Riverie";"Public"
"Vaulx-en-Velin";"Elem";"ce.0691405c@ac-lyon.fr";"69120";"Ecole élémentaire Grandclément";"Rhône";"51 Rue De La République";"Public"
"Sarcey";"Elem";"ce.0691445w@ac-lyon.fr";"69490";"Ecole primaire Emile BLANC";"Rhône";"208 Route De Saint Romain";"Public"
"Lyon 3e  Arrondissement";"Elem";"ce.0691463r@ac-lyon.fr";"69003";"Ecole élémentaire Condorcet";"Rhône";"6 Rue Alfred De Musset";"Public"
"Saint-Priest";"Mater";"ce.0691541a@ac-lyon.fr";"69800";"Ecole maternelle Edouard Herriot";"Rhône";"2 Avenue De La Gare";"Public"
"Saint-Priest";"Mater";"ce.0691542b@ac-lyon.fr";"69800";"Ecole maternelle Jean Macé";"Rhône";"33 Rue Jean Jacques Rousseau";"Public"
"Genas";"Elem";"ce.0691579s@ac-lyon.fr";"69740";"Ecole primaire Jean d'Azieu";"Rhône";"2 Rue Hector Berlioz";"Public"
"Décines-Charpieu";"Elem";"ce.0691601r@ac-lyon.fr";"69150";"Ecole primaire Charpieu";"Rhône";"32 Rue Carnot";"Public"
"Villeurbanne";"Mater";"ce.0691712l@ac-lyon.fr";"69100";"Ecole maternelle Albert Camus";"Rhône";"199 Rue Jean Voillot";"Public"
"Caluire-et-Cuire";"Elem";"ce.0691713m@ac-lyon.fr";"69300";"Ecole primaire André Marie Ampère";"Rhône";"124 Rue Pierre Brunier";"Public"
"Vénissieux";"Elem";"ce.0691717s@ac-lyon.fr";"69631";"Ecole élémentaire Anatole France A";"Rhône";"12 Avenue De La Division Leclerc";"Public"
"Givors";"Mater";"ce.0691732h@ac-lyon.fr";"69700";"Ecole maternelle Louise Michel";"Rhône";"Avenue Lénine";"Public"
"Vaulx-en-Velin";"Elem";"ce.0691822f@ac-lyon.fr";"69120";"Ecole élémentaire Anatole France";"Rhône";"34 Rue Anatole France";"Public"
"Vaulx-en-Velin";"Elem";"ce.0691825j@ac-lyon.fr";"69120";"Ecole élémentaire Pablo Neruda";"Rhône";"19 Avenue Roger Salengro";"Public"
"Saint-Fons";"Elem";"ce.0691868f@ac-lyon.fr";"69190";"Ecole primaire Jean Guéhenno";"Rhône";"31 Rue De La Jachère";"Public"
"Aveize";"Elem";"ce.0691882w@ac-lyon.fr";"69610";"Ecole primaire privée Des Quatre Horizons";"Rhône";"88 Rue De L'Ecole";"Privé"
"Duerne";"Elem";"ce.0691893h@ac-lyon.fr";"69850";"Ecole primaire privée des Courtines";"Rhône";"1 Chemin Du Stade";"Privé"
"Larajasse";"Elem";"ce.0691898n@ac-lyon.fr";"69590";"Ecole primaire privée Saint François";"Rhône";"10 Chemin Des Noisetiers";"Privé"
"Chabanière";"Elem";"ce.0691916h@ac-lyon.fr";"69440";"Ecole primaire privée SAINT-THOMAS-D'AQUIN";"Rhône";"85 Place Charles De Gaulle, St Maurice Sur Dargoire";"Privé"
"Civrieux-d'Azergues";"Elem";"ce.0691931z@ac-lyon.fr";"69380";"Ecole primaire privée Notre Dame de Lourdes";"Rhône";"300 Rue De La Charrière";"Privé"
"Condrieu";"Elem";"ce.0691933b@ac-lyon.fr";"69420";"Ecole primaire privée Les Marronniers";"Rhône";"19  Grande Rue";"Privé"
"Dardilly";"Elem";"ce.0691936e@ac-lyon.fr";"69570";"Ecole primaire privée Saint Joseph";"Rhône";"9 Rue Du Curé D'Ars";"Privé"
"Lyon 5e  Arrondissement";"Elem";"ce.0691967n@ac-lyon.fr";"69005";"Ecole primaire privée Notre-Dame du Point du Jour";"Rhône";"7 Place Benedict Teissier";"Privé"
"Pomeys";"Elem";"ce.0691978a@ac-lyon.fr";"69590";"Ecole primaire privée Saint-Exupéry";"Rhône";"Rue Du Bourg";"Privé"
"Lyon 2e  Arrondissement";"Elem";"ce.0691989m@ac-lyon.fr";"69002";"Ecole primaire privée Chevreul Sainte Croix";"Rhône";"62 Bis Rue De La Charité";"Privé"
"Denicé";"Elem";"ce.0692034l@ac-lyon.fr";"69640";"Ecole primaire privée Saint Nicolas";"Rhône";"25 Passage Saint Nicolas";"Privé"
"Vernaison";"Elem";"ce.0692060p@ac-lyon.fr";"69390";"Ecole primaire privée Notre Dame";"Rhône";"354 Rue De La Croix Du Meunier";"Privé"
"Irigny";"Elem";"ce.0692074e@ac-lyon.fr";"69540";"Ecole primaire privée Saint ANDRE-Antoine TRUCHET";"Rhône";"14 Rue Du 11 Novembre 1918";"Privé"
"La Mulatière";"Elem";"ce.0692075f@ac-lyon.fr";"69350";"Ecole primaire privée Assomption Bellevue";"Rhône";"39 Quai Jean-Jacques Rousseau";"Privé"
"Oullins-Pierre-Bénite";"Elem";"ce.0692078j@ac-lyon.fr";"69600";"Ecole primaire privée Notre Dame du Bon Conseil";"Rhône";"23 Rue De La Camille";"Privé"
"Oullins-Pierre-Bénite";"Elem";"ce.0692096d@ac-lyon.fr";"69600";"Ecole primaire privée Fleury Marceau";"Rhône";"20 Rue Marceau";"Privé"
"Caluire-et-Cuire";"Elem";"ce.0692104m@ac-lyon.fr";"69300";"Ecole primaire privée Saint Romain";"Rhône";"72 Rue Pierre Brunier";"Privé"
"Villeurbanne";"Elem";"ce.0692131s@ac-lyon.fr";"69100";"Ecole primaire privée Sainte Thérèse - L'Espérance";"Rhône";"229 Rue Francis De Pressensé";"Privé"
"Givors";"Elem";"ce.0692260g@ac-lyon.fr";"69700";"Ecole élémentaire Gabriel Péri";"Rhône";"9 Rue Gabriel Péri";"Public"
"Grigny-sur-Rhône";"Mater";"ce.0692261h@ac-lyon.fr";"69520";"Ecole maternelle Simone Veil";"Rhône";"13 Rue Pasteur";"Public"
"Lyon 3e  Arrondissement";"Elem";"ce.0692262j@ac-lyon.fr";"69003";"Ecole primaire Louise";"Rhône";"16 Rue Louise";"Public"
"Lyon 3e  Arrondissement";"Elem";"ce.0692263k@ac-lyon.fr";"69003";"Ecole élémentaire Anatole France";"Rhône";"26 Rue Antoinette";"Public"
"Lyon 7e  Arrondissement";"Mater";"ce.0692387v@ac-lyon.fr";"69007";"Ecole maternelle Marcel Pagnol";"Rhône";"46 Rue Lieutenant-Colonel Girard";"Public"
"Mornant";"Mater";"ce.0692405p@ac-lyon.fr";"69440";"Ecole maternelle Le Petit Prince";"Rhône";"Rue Du Docteur Carrez";"Public"
"Mions";"Elem";"ce.0692465e@ac-lyon.fr";"69780";"Ecole primaire Paul Serres";"Rhône";"11 Rue Buzy";"Public"
"Saint-Symphorien-sur-Coise";"Elem";"ce.0692472m@ac-lyon.fr";"69590";"Ecole primaire Hubert Reeves";"Rhône";"6 Boulevard Du 8 Mai 1945";"Public"
"Limas";"Mater";"ce.0692492j@ac-lyon.fr";"69400";"Ecole maternelle Fernand Gayot";"Rhône";"13 Rue Pierre Ponot";"Public"
"Saint-Genis-les-Ollières";"Elem";"ce.0692532c@ac-lyon.fr";"69290";"Ecole élémentaire Victor Hugo";"Rhône";"2 Esplanade Simone Veil";"Public"
"Ecully";"Mater";"ce.0692597y@ac-lyon.fr";"69130";"Ecole maternelle Vallon de Grandvaux";"Rhône";"48 Avenue Paul Santy";"Public"
"Givors";"Mater";"ce.0692599a@ac-lyon.fr";"69700";"Ecole maternelle Jacques Duclos";"Rhône";"5 Rue Jacques Duclos";"Public"
"Lyon 8e  Arrondissement";"Mater";"ce.0692600b@ac-lyon.fr";"69008";"Ecole maternelle Maryse Bastié";"Rhône";"40 Rue Maryse Bastié";"Public"
"Oullins-Pierre-Bénite";"Mater";"ce.0692603e@ac-lyon.fr";"69310";"Ecole maternelle Jean Lurcat";"Rhône";"8 Rue Du 19 Mars 1962, Pierre Benite";"Public"
"Saint-Symphorien-d'Ozon";"Mater";"ce.0692605g@ac-lyon.fr";"69360";"Ecole maternelle Les Marais";"Rhône";"Rue René Cassin";"Public"
"Saint-Priest";"Elem";"ce.0692614s@ac-lyon.fr";"69800";"Ecole primaire Plaine de Saythe";"Rhône";"40 Rue De L'Egalité";"Public"
"Chaponnay";"Mater";"ce.0692728r@ac-lyon.fr";"69970";"Ecole maternelle Marlène Jobert";"Rhône";"02 Rue Jacky Poulet";"Public"
"Chassieu";"Elem";"ce.0692730t@ac-lyon.fr";"69680";"Ecole élémentaire Louis Pergaud";"Rhône";"5 Rue Louis Pergaud";"Public"
"Jullié";"Elem";"ce.0692736z@ac-lyon.fr";"69840";"Ecole primaire publique";"Rhône";"195 Rue Des Ecoles";"Public"
"Vindry-sur-Turdine";"Mater";"ce.0692747l@ac-lyon.fr";"69490";"Ecole maternelle Alice Salanon";"Rhône";"Rue Paul Langevin";"Public"
"Saint-Etienne-des-Oullières";"Elem";"ce.0692751r@ac-lyon.fr";"69460";"Ecole élémentaire";"Rhône";"71 Rue Des Ecoles";"Public"
"Ternay";"Mater";"ce.0692754u@ac-lyon.fr";"69360";"Ecole maternelle Les Pierres";"Rhône";"Rue De Morze";"Public"
"Millery";"Elem";"ce.0692777u@ac-lyon.fr";"69390";"Ecole élémentaire Mil'fleurs";"Rhône";"Place Du Marché";"Public"
"Lyon 3e  Arrondissement";"Elem";"ce.0692827y@ac-lyon.fr";"69003";"Ecole élémentaire Mazenod";"Rhône";"74 Rue Mazenod";"Public"
"Lyon 8e  Arrondissement";"Elem";"ce.0692828z@ac-lyon.fr";"69008";"Ecole primaire Louis Pergaud";"Rhône";"34 Rue Rochambeau";"Public"
"Vénissieux";"Mater";"ce.0692842p@ac-lyon.fr";"69200";"Ecole maternelle Clos Verger";"Rhône";"40 Rue Du Clos Verger";"Public"
"Lyon 3e  Arrondissement";"Elem";"ce.0692858g@ac-lyon.fr";"69003";"Ecole élémentaire Paul Painlevé";"Rhône";"164 Rue Pierre Corneille";"Public"
"Vénissieux";"Elem";"ce.0692882h@ac-lyon.fr";"69200";"Ecole élémentaire Jules Guesde";"Rhône";"55 Rue Joannes Vallet";"Public"
"Limonest";"Elem";"ce.0692894w@ac-lyon.fr";"69760";"Ecole primaire Antoine Godard";"Rhône";"57 Allée De La Liberté";"Public"
"Oullins-Pierre-Bénite";"Elem";"ce.0692900c@ac-lyon.fr";"69600";"Ecole élémentaire Le Golf";"Rhône";"25 Boulevard Général De Gaulle";"Public"
"Jonage";"Mater";"ce.0692905h@ac-lyon.fr";"69330";"Ecole maternelle Joseph Fontanet";"Rhône";"Chemin Des Buissonnières";"Public"
"Cogny";"Elem";"ce.0692910n@ac-lyon.fr";"69640";"Ecole primaire Le Marais";"Rhône";"Rue Mont Saint Guibert";"Public"
"Lyon 4e  Arrondissement";"Elem";"ce.0693016d@ac-lyon.fr";"69004";"Ecole élémentaire Commandant Arnaud";"Rhône";"4 Place Commandant Arnaud";"Public"
"Orliénas";"Elem";"ce.0693032w@ac-lyon.fr";"69530";"Ecole élémentaire François Blanc";"Rhône";"33 Passage Des Ecoliers";"Public"
"Villeurbanne";"Elem";"ce.0693033x@ac-lyon.fr";"69100";"Ecole élémentaire Antonin Perrin";"Rhône";"8 Rue Antonin Perrin";"Public"
"Lyon 4e  Arrondissement";"Mater";"ce.0693037b@ac-lyon.fr";"69004";"Ecole maternelle Les Petits Canuts";"Rhône";"12 Rue Hénon";"Public"
"Pusignan";"Mater";"ce.0693040e@ac-lyon.fr";"69330";"Ecole maternelle Charles Perrault";"Rhône";"17 Rue De L'Egalité";"Public"
"Marennes";"Elem";"ce.0693043h@ac-lyon.fr";"69970";"Ecole élémentaire";"Rhône";"105 Rue Centrale";"Public"
"Saint-Genis-Laval";"Elem";"ce.0693063e@ac-lyon.fr";"69230";"Ecole primaire privée Rudolf Steiner";"Rhône";"6 Avenue Georges Clémenceau";"Privé"
"Vaulx-en-Velin";"Elem";"ce.0693111g@ac-lyon.fr";"69120";"Ecole élémentaire Pierre et Marie Curie";"Rhône";"23 Route De Genas";"Public"
"Odenas";"Elem";"ce.0693113j@ac-lyon.fr";"69460";"Ecole primaire";"Rhône";"Le Bourg";"Public"
"Lyon 6e  Arrondissement";"Elem";"ce.0693126y@ac-lyon.fr";"69006";"Ecole primaire Antoine Remond";"Rhône";"58 Rue Bellecombe";"Public"
"Eveux";"Elem";"ce.0693129b@ac-lyon.fr";"69210";"Ecole primaire Eau Vive";"Rhône";"120 Rue De L'Eglise";"Public"
"Gleizé";"Elem";"ce.0693150z@ac-lyon.fr";"69400";"Ecole primaire Georges Brassens";"Rhône";"1254 Route De Montmelas";"Public"
"Vaulx-en-Velin";"Elem";"ce.0693155e@ac-lyon.fr";"69120";"Ecole élémentaire Ambroise Croizat";"Rhône";"79 Avenue Roger Salengro";"Public"
"Lyon 1er Arrondissement";"Mater";"ce.0693202f@ac-lyon.fr";"69001";"Ecole maternelle Raoul Dufy";"Rhône";"4 Rue Vaucanson";"Public"
"Bron";"Elem";"ce.0693220a@ac-lyon.fr";"69500";"Ecole primaire Jean Jaurès";"Rhône";"45 Rue Roger Salengro";"Public"
"Grigny-sur-Rhône";"Elem";"ce.0693258s@ac-lyon.fr";"69520";"Ecole élémentaire Louis Pasteur";"Rhône";"64 Rue Louis Pasteur";"Public"
"Saint-Priest";"Elem";"ce.0693260u@ac-lyon.fr";"69800";"Ecole primaire privée Jeanne d'Arc";"Rhône";"7 Rue Des Griottiers";"Privé"
"Villeurbanne";"Elem";"ce.0693291c@ac-lyon.fr";"69100";"Ecole élémentaire Jean Jaurès";"Rhône";"17 Rue Richelieu";"Public"
"Villeurbanne";"Elem";"ce.0693292d@ac-lyon.fr";"69100";"Ecole élémentaire Descartes";"Rhône";"14 Rue Descartes";"Public"
"Lyon 9e  Arrondissement";"Elem";"ce.0693293e@ac-lyon.fr";"69009";"Ecole primaire Les Dahlias";"Rhône";"304 Avenue Andrei Sakharov";"Public"
"Lyon 3e  Arrondissement";"Mater";"ce.0693297j@ac-lyon.fr";"69003";"Ecole maternelle Laurent Mourguet";"Rhône";"13 Rue Des Petites Soeurs";"Public"
"Saint-Priest";"Elem";"ce.0693317f@ac-lyon.fr";"69800";"Ecole primaire Hector Berlioz";"Rhône";"17 Rue Garibaldi";"Public"
"Chassieu";"Elem";"ce.0693383c@ac-lyon.fr";"69680";"Ecole élémentaire Le Chatenay";"Rhône";"23 Rue Du Chatenay";"Public"
"Villeurbanne";"Elem";"ce.0693394p@ac-lyon.fr";"69100";"Ecole élémentaire Jules Guesde";"Rhône";"51 Rue Jules Guesde";"Public"
"Vénissieux";"Elem";"ce.0693428b@ac-lyon.fr";"69200";"Ecole élémentaire Le Charréard";"Rhône";"10 Rue Rosenberg";"Public"
"Dardilly";"Mater";"ce.0693429c@ac-lyon.fr";"69570";"Ecole maternelle Les Noyeraies";"Rhône";"Chemin Des Ecoliers";"Public"
"Saint-Bonnet-des-Bruyères";"Elem";"ce.0693468v@ac-lyon.fr";"69790";"Ecole primaire";"Rhône";"37 Rue Des Ecoles";"Public"
"Lyon 3e  Arrondissement";"Elem";"ce.0693474b@ac-lyon.fr";"69003";"Ecole élémentaire Pompidou";"Rhône";"16 Rue Des Petites Soeurs";"Public"
"Vénissieux";"Elem";"ce.0693514v@ac-lyon.fr";"69200";"Ecole élémentaire Centre";"Rhône";"43 Bis Boulevard Laurent Gérin";"Public"
"Saint-Priest";"Elem";"ce.0693532p@ac-lyon.fr";"69800";"Ecole élémentaire Revaison";"Rhône";"2 Rue Du 11 Novembre";"Public"
"Vaulx-en-Velin";"Elem";"ce.0693533r@ac-lyon.fr";"69120";"Ecole élémentaire Jean Vilar";"Rhône";"6 Avenue Maurice Thorez";"Public"
"Lyon 8e  Arrondissement";"Elem";"ce.0693557s@ac-lyon.fr";"69008";"Ecole élémentaire Alain Fournier";"Rhône";"28 Rue Berty Albrecht";"Public"
"Décines-Charpieu";"Elem";"ce.0693559u@ac-lyon.fr";"69150";"Ecole primaire La Soie";"Rhône";"1 Avenue Chardonnet";"Public"
"Rillieux-la-Pape";"Elem";"ce.0693569e@ac-lyon.fr";"69140";"Ecole élémentaire Les Charmilles";"Rhône";"4 Avenue Des Combattants En Afn";"Public"
"Meyzieu";"Elem";"ce.0693570f@ac-lyon.fr";"69330";"Ecole primaire Marcel Pagnol";"Rhône";"83 Bis Chemin De Pommier";"Public"
"Vaulx-en-Velin";"Elem";"ce.0693574k@ac-lyon.fr";"69120";"Ecole élémentaire Angelina Courcelles";"Rhône";"Rue Des Frères Bertrand";"Public"
"Lyon 8e  Arrondissement";"Elem";"ce.0693595h@ac-lyon.fr";"69008";"Ecole élémentaire privée La Fourmi";"Rhône";"16 Rue Jean Desparmet";"Privé"
"Lyon 1er Arrondissement";"Elem";"ce.0693607w@ac-lyon.fr";"69283";"Ecole primaire privée Institution des Chartreux";"Rhône";"58 Rue Pierre Dupont";"Privé"
"Vaulx-en-Velin";"Mater";"ce.0693615e@ac-lyon.fr";"69120";"Ecole maternelle Jean Vilar";"Rhône";"1 Avenue Maurice Thorez";"Public"
"Lyon 8e  Arrondissement";"Elem";"ce.0693625r@ac-lyon.fr";"69008";"Ecole élémentaire Paul-Emile Victor";"Rhône";"30 Rue Des Tuiliers";"Public"
"Lyon 1er Arrondissement";"Elem";"ce.0693632y@ac-lyon.fr";"69001";"Ecole élémentaire d'application Aveyron";"Rhône";"2 Bis Rue Vaucanson";"Public"
"Villeurbanne";"Mater";"ce.0693634a@ac-lyon.fr";"69100";"Ecole maternelle Louis Armand";"Rhône";"4 Promenade Du Sabot De Vénus";"Public"
"Francheville";"Elem";"ce.0693643k@ac-lyon.fr";"69340";"Ecole primaire Etoile d'Alaï";"Rhône";"1 Allée De L'Étoile";"Public"
"Fleurieux-sur-l'Arbresle";"Elem";"ce.0693644l@ac-lyon.fr";"69210";"Ecole primaire Le Chêne";"Rhône";"438 Montée Du Chêne";"Public"
"Rillieux-la-Pape";"Mater";"ce.0693717r@ac-lyon.fr";"69140";"Ecole maternelle Les Semailles";"Rhône";"1 Rue Du Luxembourg";"Public"
"Givors";"Elem";"ce.0693722w@ac-lyon.fr";"69700";"Ecole primaire Henri Wallon";"Rhône";"7 Rue Henri Wallon";"Public"
"Ronno";"Elem";"ce.0693750b@ac-lyon.fr";"69550";"Ecole primaire";"Rhône";"Le Bourg";"Public"
"Rillieux-la-Pape";"Mater";"ce.0693754f@ac-lyon.fr";"69140";"Ecole maternelle Les Charmilles";"Rhône";"4 Avenue Des Combattants En Afn";"Public"
"Longes";"Elem";"ce.0693801g@ac-lyon.fr";"69420";"Ecole primaire";"Rhône";"115 Rue Pré Paquet, Le Bourg";"Public"
"Oullins-Pierre-Bénite";"Elem";"ce.0693802h@ac-lyon.fr";"69600";"Ecole primaire Ampère";"Rhône";"15 Rue Ampère";"Public"
"Saint-Genis-Laval";"Mater";"ce.0693849j@ac-lyon.fr";"69230";"Ecole maternelle Guilloux";"Rhône";"16 Rue Guilloux";"Public"
"Chambéry";"Mater";"ce.0730069d@ac-grenoble.fr";"73000";"Ecole maternelle Pasteur";"Savoie";"Passage Michelet";"Public"
"Chambéry";"Elem";"ce.0730072g@ac-grenoble.fr";"73000";"Ecole primaire de Bellevue";"Savoie";"35 Rue Emile Combes";"Public"
"Les Déserts";"Elem";"ce.0730149r@ac-grenoble.fr";"73230";"Ecole primaire";"Savoie";"Lieu-Dit La Combe, Chef Lieu";"Public"
"Saint-Alban-Leysse";"Mater";"ce.0730154w@ac-grenoble.fr";"73230";"Ecole maternelle Louis Armand";"Savoie";"Rue Des Ecoles";"Public"
"Sonnaz";"Elem";"ce.0730157z@ac-grenoble.fr";"73000";"Ecole primaire";"Savoie";"Lieu-Dit Chef Lieu";"Public"
"Thoiry";"Elem";"ce.0730158a@ac-grenoble.fr";"73230";"Ecole élémentaire";"Savoie";"Lieu-Dit Chef Lieu";"Public"
"Rochefort";"Mater";"ce.0730184d@ac-grenoble.fr";"73240";"Ecole maternelle Les Tilleuls";"Savoie";"10 Place Du Village";"Public"
"Yenne";"Mater";"ce.0730189j@ac-grenoble.fr";"73170";"Ecole maternelle du Vieux platane";"Savoie";"Chemin Du Port";"Public"
"Saint-Paul-sur-Yenne";"Elem";"ce.0730199v@ac-grenoble.fr";"73170";"Ecole primaire publique St Paul sur Yenne";"Savoie";"119 Route Du Charon, Saint Paul Sur Yenne";"Public"
"Montcel";"Elem";"ce.0730236k@ac-grenoble.fr";"73100";"Ecole primaire";"Savoie";"Lieu-Dit Chef-Lieu";"Public"
"Entrelacs";"Elem";"ce.0730254e@ac-grenoble.fr";"73410";"ECOLE PRIMAIRE CESSENS";"Savoie";"106 Chemin De L'École, Cessens";"Public"
"Entrelacs";"Elem";"ce.0730257h@ac-grenoble.fr";"73410";"Ecole élémentaire publique SAINT GERMAIN LA CHAMBOTTE";"Savoie";"Lieu-Dit Chef-Lieu, St Germain La Chambotte";"Public"
"Jacob-Bellecombette";"Elem";"ce.0730270x@ac-grenoble.fr";"73000";"Ecole élémentaire du Grand pré";"Savoie";"Rue Des Ecoles";"Public"
"Montagnole";"Elem";"ce.0730271y@ac-grenoble.fr";"73000";"Ecole primaire";"Savoie";"Lieu-Dit Chef-Lieu";"Public"
"Aillon-le-Jeune";"Elem";"ce.0730299d@ac-grenoble.fr";"73340";"ECOLE DES AILLONS";"Savoie";"Lieu-Dit Chef-Lieu";"Public"
"Bellecombe-en-Bauges";"Elem";"ce.0730302g@ac-grenoble.fr";"73340";"Ecole primaire";"Savoie";"Lieu-Dit Chef-Lieu";"Public"
"Arbin";"Elem";"ce.0730317y@ac-grenoble.fr";"73800";"Ecole primaire les Champs ARBIN";"Savoie";"160 Rue Des Ecoles";"Public"
"Laissaud";"Elem";"ce.0730319a@ac-grenoble.fr";"73800";"Ecole élémentaire";"Savoie";"Lieu-Dit Chef-Lieu";"Public"
"Myans";"Elem";"ce.0730324f@ac-grenoble.fr";"73800";"Ecole primaire";"Savoie";"11 Place De La Mairie";"Public"
"Cruet";"Elem";"ce.0730351k@ac-grenoble.fr";"73800";"Ecole primaire";"Savoie";"49 Chemin Du Pray, Le Pray";"Public"
"Fréterive";"Elem";"ce.0730352l@ac-grenoble.fr";"73250";"Ecole primaire Alice GUY";"Savoie";"198 Route De La Mairie";"Public"
"Saint-Jean-de-la-Porte";"Elem";"ce.0730353m@ac-grenoble.fr";"73250";"Ecole primaire";"Savoie";"Lieu-Dit Le Carnavet";"Public"
"La Thuile";"Elem";"ce.0730355p@ac-grenoble.fr";"73190";"Ecole élémentaire";"Savoie";"Lieu-Dit Chef Lieu";"Public"
"Aix-les-Bains";"Mater";"ce.0730359u@ac-grenoble.fr";"73100";"Ecole maternelle Le Centre";"Savoie";"5 Rue Vaugelas";"Public"
"Thénésol";"Elem";"ce.0730424p@ac-grenoble.fr";"73200";"Ecole élémentaire";"Savoie";"Lieu-Dit Chef Lieu";"Public"
"Queige";"Elem";"ce.0730444l@ac-grenoble.fr";"73720";"Ecole primaire";"Savoie";"Lieu-Dit Chef Lieu";"Public"
"La Chapelle";"Elem";"ce.0730543u@ac-grenoble.fr";"73660";"Ecole élémentaire";"Savoie";"Lieu-Dit Chef Lieu";"Public"
"Saint-Martin-sur-la-Chambre";"Elem";"ce.0730560m@ac-grenoble.fr";"73130";"Ecole primaire des Etoiles";"Savoie";"350 Route De Saint François";"Public"
"Moûtiers";"Mater";"ce.0730587s@ac-grenoble.fr";"73600";"Ecole maternelle Darantasia";"Savoie";"123 Rue Des Casernes";"Public"
"La Léchère";"Elem";"ce.0730613v@ac-grenoble.fr";"73260";"Ecole élémentaire Pussy";"Savoie";"Lieu-Dit Pussy - La Cour, La Lechere";"Public"
"Notre-Dame-de-Bellecombe";"Elem";"ce.0730641a@ac-grenoble.fr";"73590";"Ecole primaire Le Bourjaillet";"Savoie";"66 Route De La Cour, Chef Lieu";"Public"
"Aime-la-Plagne";"Elem";"ce.0730654p@ac-grenoble.fr";"73210";"Ecole élémentaire Longefoy";"Savoie";"Place De La Mairie, Longefoy";"Public"
"Chambéry";"Mater";"ce.0730821w@ac-grenoble.fr";"73000";"Ecole maternelle Jean Rostand-Bissy";"Savoie";"511 Avenue Général Cartier, Bissy";"Public"
"La Motte-Servolex";"Elem";"ce.0730920d@ac-grenoble.fr";"73290";"Ecole primaire privée Saint Jean";"Savoie";"661 Avenue Charles Albert";"Privé"
"Aix-les-Bains";"Elem";"ce.0730932s@ac-grenoble.fr";"73100";"Ecole primaire privée Lamartine St Joseph";"Savoie";"5-9 Rue De La Cité";"Privé"
"Saint-Genix-les-Villages";"Elem";"ce.0730938y@ac-grenoble.fr";"73240";"Ecole primaire privée Jeanne d'Arc";"Savoie";"Rue Jeanne D'Arc, St Genix Sur Guiers";"Privé"
"La Giettaz";"Elem";"ce.0730993h@ac-grenoble.fr";"73590";"Ecole primaire";"Savoie";"Lieu-Dit Chef-Lieu";"Public"
"Ruffieux";"Elem";"ce.0730996l@ac-grenoble.fr";"73310";"Ecole élémentaire";"Savoie";"1170 Route Des Vignes, Chef Lieu";"Public"
"Viviers-du-Lac";"Elem";"ce.0731002t@ac-grenoble.fr";"73420";"Ecole primaire";"Savoie";"100 Rue Antoine Montagnole";"Public"
"Cevins";"Elem";"ce.0731003u@ac-grenoble.fr";"73730";"Ecole primaire";"Savoie";"Lieu-Dit Chef-Lieu";"Public"
"Beaufort";"Elem";"ce.0731006x@ac-grenoble.fr";"73270";"Ecole primaire de Arêches";"Savoie";"Rue Léontine Vibert, Areches";"Public"
"Saint-Martin-d'Arc";"Elem";"ce.0731011c@ac-grenoble.fr";"73140";"Ecole élémentaire";"Savoie";"Avenue De La République";"Public"
"Aix-les-Bains";"Elem";"ce.0731013e@ac-grenoble.fr";"73100";"Ecole élémentaire la Liberté";"Savoie";"13 Avenue De La Liberté";"Public"
"Aix-les-Bains";"Elem";"ce.0731014f@ac-grenoble.fr";"73100";"Ecole primaire Lafin";"Savoie";"14 Chemin Des Marmillons";"Public"
"Saint-Cassin";"Elem";"ce.0731024s@ac-grenoble.fr";"73160";"Ecole primaire";"Savoie";"20 Place Jm Chabord";"Public"
