"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut"
"Flangebouche";"Elem";"ce.0250481m@ac-besancon.fr";"25390";"Ecole primaire";"Doubs";"8 Rue Théodore Tissot";"Public"
"Frasne";"Mater";"ce.0250504m@ac-besancon.fr";"25560";"Ecole maternelle les Myrtillons";"Doubs";"15 Rue De La Gare";"Public"
"Grand-Charmont";"Elem";"ce.0250527m@ac-besancon.fr";"25200";"Ecole élémentaire Frédéric Bataille";"Doubs";"4 Rue Frédéric Bataille";"Public"
"Grand-Charmont";"Mater";"ce.0250536x@ac-besancon.fr";"25200";"Ecole maternelle Pierre Curie";"Doubs";"1  Rue De Normandie";"Public"
"Liesle";"Elem";"ce.0250612e@ac-besancon.fr";"25440";"Ecole primaire";"Doubs";"Place Saint Etienne";"Public"
"Maisons-du-Bois-Lièvremont";"Elem";"ce.0250636f@ac-besancon.fr";"25650";"Ecole primaire";"Doubs";"20 Rue Guimard";"Public"
"Mandeure";"Elem";"ce.0250647t@ac-besancon.fr";"25350";"Ecole élémentaire Les Estelles";"Doubs";"Rue Des Graviers";"Public"
"Mandeure";"Mater";"ce.0250649v@ac-besancon.fr";"25350";"Ecole maternelle Breuil";"Doubs";"Rue Jean Paul Guyot";"Public"
"Marchaux-Chaudefontaine";"Elem";"ce.0250650w@ac-besancon.fr";"25640";"Groupe scolaire Alain GRISEY";"Doubs";"32 Grande Rue";"Public"
"Montferrand-le-Château";"Elem";"ce.0250707h@ac-besancon.fr";"25320";"Ecole primaire Gare";"Doubs";"45 Bis Rue De Besançon";"Public"
"Morteau";"Mater";"ce.0250725c@ac-besancon.fr";"25500";"Ecole maternelle Centre";"Doubs";"24 Rue Pasteur";"Public"
"Morteau";"Mater";"ce.0250726d@ac-besancon.fr";"25500";"Ecole maternelle Louis Pergaud";"Doubs";"16 Rue Louis Pergaud";"Public"
"Mouthe";"Elem";"ce.0250727e@ac-besancon.fr";"25240";"Ecole primaire le Bois Joli";"Doubs";"1 Chemin Du Pre Lorrain";"Public"
"Pirey";"Elem";"ce.0250770b@ac-besancon.fr";"25480";"Ecole élémentaire Saint-Exupéry";"Doubs";"Route Saint-Martin";"Public"
"Pontarlier";"Elem";"ce.0250779l@ac-besancon.fr";"25300";"Ecole élémentaire Cyril Clerc";"Doubs";"14 Rue De La Gare";"Public"
"Seloncourt";"Mater";"ce.0250878u@ac-besancon.fr";"25230";"Ecole maternelle Mognetti";"Doubs";"17 Rue Du Château D'Eau";"Public"
"Sochaux";"Elem";"ce.0250885b@ac-besancon.fr";"25600";"Ecole élémentaire Simone Veil";"Doubs";"Place Simone Veil";"Public"
"Tarcenay-Foucherans";"Elem";"ce.0250901u@ac-besancon.fr";"25620";"Ecole intercommunale du Plateau de Tarcenay";"Doubs";"25 Grande Rue";"Public"
"Torpes";"Elem";"ce.0250906z@ac-besancon.fr";"25320";"Ecole primaire";"Doubs";"2 Route D'Osselle";"Public"
"Trévillers";"Elem";"ce.0250909c@ac-besancon.fr";"25470";"Ecole primaire intercommunale";"Doubs";"6 Rue De L'Eglise";"Public"
"Valonne";"Elem";"ce.0250929z@ac-besancon.fr";"25190";"Ecole élémentaire";"Doubs";"15 Grande Rue";"Public"
"Saône";"Mater";"ce.0251099j@ac-besancon.fr";"25660";"Ecole maternelle";"Doubs";"1 Rue Des Cras";"Public"
"Besançon";"Mater";"ce.0251103n@ac-besancon.fr";"25000";"Ecole maternelle Kennedy";"Doubs";"8 Chemin De L'Epitaphe";"Public"
"Audincourt";"Elem";"ce.0251135y@ac-besancon.fr";"25400";"Ecole primaire privée Notre-Dame";"Doubs";"8 Rue Des Ecoles";"Privé"
"Exincourt";"Elem";"ce.0251223u@ac-besancon.fr";"25400";"Ecole élémentaire Voivre   V. Hugo";"Doubs";"17 Rue Cuvier";"Public"
"Pontarlier";"Elem";"ce.0251225w@ac-besancon.fr";"25300";"Ecole primaire Louis Pergaud";"Doubs";"35 Rue De Doubs";"Public"
"Montbéliard";"Elem";"ce.0251258g@ac-besancon.fr";"25206";"Ecole primaire privée Saint Maimboeuf";"Doubs";"14 Rue Saint-Maimboeuf";"Privé"
"Vercel-Villedieu-le-Camp";"Elem";"ce.0251284k@ac-besancon.fr";"25530";"Ecole primaire privée du Sacré-Coeur";"Doubs";"15 Rue Des Fourches";"Privé"
"Morteau";"Elem";"ce.0251305h@ac-besancon.fr";"25500";"Ecole élémentaire Louis Pergaud";"Doubs";"18 Rue Pergaud";"Public"
"Pontarlier";"Elem";"ce.0251306j@ac-besancon.fr";"25300";"Ecole élémentaire Vauthier";"Doubs";"6 Rue Antoine Patel";"Public"
"Frasne";"Elem";"ce.0251333n@ac-besancon.fr";"25560";"Ecole élémentaire Xavier Marmier";"Doubs";"16 Rue De La Gare";"Public"
"Nancray";"Elem";"ce.0251335r@ac-besancon.fr";"25360";"Ecole primaire";"Doubs";"7  Rue De Vaire";"Public"
"Mandeure";"Mater";"ce.0251340w@ac-besancon.fr";"25350";"Ecole maternelle Bataille";"Doubs";"19 Rue Du Temple";"Public"
"Saint-Hippolyte";"Mater";"ce.0251363w@ac-besancon.fr";"25190";"Ecole maternelle";"Doubs";"7 Rue De La Gare";"Public"
"Vandoncourt";"Elem";"ce.0251365y@ac-besancon.fr";"25230";"Ecole primaire";"Doubs";"2 Rue Des Damas";"Public"
"Besançon";"Mater";"ce.0251377l@ac-besancon.fr";"25000";"Ecole Maternelle Charles Fourier";"Doubs";"34 Rue De Savoie";"Public"
"Pont-de-Roide-Vermondans";"Elem";"ce.0251389z@ac-besancon.fr";"25150";"Ecole élémentaire Vermondans";"Doubs";"12  Grande Rue";"Public"
"Valdahon";"Mater";"ce.0251430u@ac-besancon.fr";"25800";"Ecole maternelle Monnet-Prévert";"Doubs";"6 Rue De L'Hôtel De Ville";"Public"
"Villers-le-Lac";"Mater";"ce.0251447m@ac-besancon.fr";"25130";"Ecole maternelle Genévriers";"Doubs";"7 Bis Rue Du Bois Joli";"Public"
"Saint-Vit";"Elem";"ce.0251452t@ac-besancon.fr";"25410";"Ecole primaire Roussey René";"Doubs";"35 Rue Charles De Gaulle";"Public"
"Lougres";"Elem";"ce.0251511g@ac-besancon.fr";"25260";"Ecole primaire";"Doubs";"75 Rue Beausoleil";"Public"
"Roche-lez-Beaupré";"Elem";"ce.0251516m@ac-besancon.fr";"25220";"Ecole élémentaire MONNOT";"Doubs";"10 Rue Des Ecoles";"Public"
"Blamont";"Mater";"ce.0251536j@ac-besancon.fr";"25310";"Ecole maternelle";"Doubs";"Grande Rue";"Public"
"Pontarlier";"Elem";"ce.0251546v@ac-besancon.fr";"25300";"Ecole primaire Charles Péguy";"Doubs";"3 Rue Pascal";"Public"
"Mathay";"Elem";"ce.0251558h@ac-besancon.fr";"25700";"Ecole élémentaire Les Tilleuls";"Doubs";"15 Rue De La Gare";"Public"
"Audincourt";"Elem";"ce.0251616w@ac-besancon.fr";"25400";"Ecole élémentaire Montanot";"Doubs";"6 Rue Du Montanot";"Public"
"Grand'Combe-Châteleu";"Elem";"ce.0251621b@ac-besancon.fr";"25570";"Ecole primaire";"Doubs";"25 Lieu-Dit Les Cordiers";"Public"
"Besançon";"Elem";"ce.0251624e@ac-besancon.fr";"25000";"Ecole élémentaire Durer Albrecht";"Doubs";"2 Rue Albrecht Durer";"Public"
"Vercel-Villedieu-le-Camp";"Mater";"ce.0251648f@ac-besancon.fr";"25530";"Ecole maternelle";"Doubs";"10 Rue Du Ruisseau";"Public"
"Audincourt";"Elem";"ce.0251683u@ac-besancon.fr";"25400";"Ecole primaire Georges Brassens";"Doubs";"2 Rue Duvernoy";"Public"
"Fesches-le-Châtel";"Elem";"ce.0251686x@ac-besancon.fr";"25490";"Ecole élémentaire du Rondelot";"Doubs";"1 Bis Rue Des Ecoles";"Public"
"Villers-le-Lac";"Elem";"ce.0251692d@ac-besancon.fr";"25130";"Ecole élémentaire Centre";"Doubs";"Rue Caporal Peugeot";"Public"
"Les Fourgs";"Elem";"ce.0251699l@ac-besancon.fr";"25300";"Ecole primaire";"Doubs";"36 Grande Rue";"Public"
"Besançon";"Mater";"ce.0251701n@ac-besancon.fr";"25000";"Ecole maternelle Raymond Vauthier";"Doubs";"63 Rue Mirabeau";"Public"
"Les Fins";"Elem";"ce.0251719h@ac-besancon.fr";"25500";"Ecole élémentaire";"Doubs";"3 Rue De L'Eglise";"Public"
"Besançon";"Elem";"ce.0251723m@ac-besancon.fr";"25000";"Ecole élémentaire Champagne";"Doubs";"4 Rue De Reims";"Public"
"Bethoncourt";"Elem";"ce.0251742h@ac-besancon.fr";"25200";"Ecole élémentaire Jules Ferry";"Doubs";"1 Bis Rue De Montbeliard";"Public"
"Dampierre-les-Bois";"Elem";"ce.0251758a@ac-besancon.fr";"25490";"Ecole élémentaire";"Doubs";"24 Rue De La Place";"Public"
"Besançon";"Elem";"ce.0251761d@ac-besancon.fr";"25000";"Ecole primaire Helvétie";"Doubs";"3 Avenue D'Helvétie";"Public"
"Roches-lès-Blamont";"Mater";"ce.0251781a@ac-besancon.fr";"25310";"Ecole maternelle intercommunale";"Doubs";"3 Ter Rue Joliot Curie";"Public"
"Recologne";"Elem";"ce.0251839n@ac-besancon.fr";"25170";"Ecole primaire E. Vagneux";"Doubs";"1 Rue De L'Ecole";"Public"
"Vyt-lès-Belvoir";"Elem";"ce.0251841r@ac-besancon.fr";"25430";"Ecole primaire";"Doubs";"5 Rue De La Mairie";"Public"
"Lacanche";"Elem";"ce.0211571u@ac-dijon.fr";"21230";"ECOLE ELEMENTAIRE PUBLIQUE     EDGAR DROUHIN";"Côte-d'Or";"Rue De Serve";"Public"
"Longchamp";"Mater";"ce.0211594u@ac-dijon.fr";"21110";"ECOLE MATERNELLE";"Côte-d'Or";"2 Place De L'Eglise";"Public"
"Dijon";"Elem";"ce.0211609k@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     DAMPIERRE";"Côte-d'Or";"21 Rue Berlier";"Public"
"Chevigny-Saint-Sauveur";"Elem";"ce.0211616t@ac-dijon.fr";"21800";"ECOLE ELEMENTAIRE PUBLIQUE     BUISSON ROND";"Côte-d'Or";"14 Rue Des Hervelets";"Public"
"Chenôve";"Elem";"ce.0211637r@ac-dijon.fr";"21300";"ECOLE ELEMENTAIRE PUBLIQUE     EN SAINT JACQUES";"Côte-d'Or";"36 Rue Olympe De Gouges";"Public"
"Dijon";"Mater";"ce.0211638s@ac-dijon.fr";"21000";"ECOLE MATERNELLE CLEMENCEAU";"Côte-d'Or";"20 Rue André Malraux";"Public"
"Lamarche-sur-Saône";"Mater";"ce.0211661s@ac-dijon.fr";"21760";"ECOLE MATERNELLE";"Côte-d'Or";"10  Rue Joliot Curie";"Public"
"Losne";"Mater";"ce.0211662t@ac-dijon.fr";"21170";"ECOLE MATERNELLE";"Côte-d'Or";"Route De Maison Dieu, De Seurre";"Public"
"Vitteaux";"Mater";"ce.0211690y@ac-dijon.fr";"21350";"ECOLE MATERNELLE";"Côte-d'Or";"31 Rue Haute De L'Eglise";"Public"
"Meursault";"Elem";"ce.0211733v@ac-dijon.fr";"21190";"ECOLE PRIMAIR PUBLIQUE     LA GOUTTE D'OR";"Côte-d'Or";"16 Bis Rue Des Ecoles";"Public"
"Collonges-et-Premières";"Mater";"ce.0211773n@ac-dijon.fr";"21110";"ECOLE MATERNELLE MARGUERITE ET MAURICE PEYROT";"Côte-d'Or";"1 Rue De Beire Le Fort";"Public"
"Chevigny-Saint-Sauveur";"Elem";"ce.0211776s@ac-dijon.fr";"21800";"ECOLE PRIMAIRE PUBLIQUE LE BREUIL";"Côte-d'Or";"14 Allée Du Breuil";"Public"
"Izeure";"Mater";"ce.0211796n@ac-dijon.fr";"21110";"ECOLE MATERNELLE";"Côte-d'Or";"3 Bis Rue Aux Soeurs";"Public"
"Mavilly-Mandelot";"Mater";"ce.0211802v@ac-dijon.fr";"21190";"Ecole maternelle publique";"Côte-d'Or";"Village Mavilly";"Public"
"Bligny-le-Sec";"Elem";"ce.0211821r@ac-dijon.fr";"21440";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"Rue Flavigny";"Public"
"Longeault-Pluvault";"Mater";"ce.0211823t@ac-dijon.fr";"21110";"ECOLE MATERNELLE PUBLIQUE        R.P.I.";"Côte-d'Or";"29 Rue Amiral Violette, Pluvault";"Public"
"Talmay";"Mater";"ce.0211825v@ac-dijon.fr";"21270";"ECOLE MATERNELLE";"Côte-d'Or";"9 Rue Saint-Laurent";"Public"
"Cessey-sur-Tille";"Mater";"ce.0211832c@ac-dijon.fr";"21110";"ECOLE MATERNELLE";"Côte-d'Or";"9 Rue De La Louve";"Public"
"Soissons-sur-Nacey";"Mater";"ce.0211882g@ac-dijon.fr";"21270";"ECOLE MATERNELLE";"Côte-d'Or";"5 Place De La Mairie";"Public"
"Marcilly-sur-Tille";"Elem";"ce.0211885k@ac-dijon.fr";"21120";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"Rue De La Vignotte";"Public"
"Chenôve";"Elem";"ce.0211911n@ac-dijon.fr";"21300";"ECOLE ELEMENTAIRE PUBLIQUE     JULES FERRY";"Côte-d'Or";"26 Rue Jules Ferry";"Public"
"Dijon";"Elem";"ce.0211934n@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     BUFFON";"Côte-d'Or";"68 Avenue Du Lac";"Public"
"Semur-en-Auxois";"Elem";"ce.0211935p@ac-dijon.fr";"21140";"ECOLE ELEMENTAIRE PUBLIQUE     CHAMPLON";"Côte-d'Or";"3 Avenue Jean Moulin";"Public"
"Chenôve";"Mater";"ce.0211939u@ac-dijon.fr";"21300";"ECOLE MATERNELLE LES GRANDS CRUS";"Côte-d'Or";"Avenue Des Droits De L'Homme Et Du Cit";"Public"
"Venarey-les-Laumes";"Mater";"ce.0211943y@ac-dijon.fr";"21150";"ECOLE MATERNELLE LAMARTINE";"Côte-d'Or";"20 Avenue De L'Europe";"Public"
"Dijon";"Elem";"ce.0211996f@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE SPECIALISEE PLEIN AIR CLOS CHAUVEAU";"Côte-d'Or";"9 Rue Du Fort De La Motte Giron";"Public"
"Précy-sous-Thil";"Elem";"ce.0212034x@ac-dijon.fr";"21390";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"Rue De L'Hôtel De Ville";"Public"
"Beaune";"Elem";"ce.0212055v@ac-dijon.fr";"21200";"ECOLE ELEMENTAIRE PUBLIQUE     BLANCHES FLEURS";"Côte-d'Or";"Impasse Des Chilenes";"Public"
"Dijon";"Elem";"ce.0212113h@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     MONTMUZARD";"Côte-d'Or";"8 Allée Claude Guyot";"Public"
"Veuvey-sur-Ouche";"Elem";"ce.0212176b@ac-dijon.fr";"21360";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"Rue Du Bas";"Public"
"Binges";"Mater";"ce.0212217w@ac-dijon.fr";"21270";"ECOLE MATERNELLE PUBLIQUE";"Côte-d'Or";"Rue Des Longs Journaux";"Public"
"Moirans-en-Montagne";"Elem";"ce.0391060r@ac-besancon.fr";"39260";"Ecole primaire";"Jura";"13 Rue Anatole France";"Public"
"Saint-Claude";"Elem";"ce.0391070b@ac-besancon.fr";"39200";"Ecole élémentaire Truchet";"Jura";"2 Square Du Truchet";"Public"
"Courlaoux";"Elem";"ce.0391082p@ac-besancon.fr";"39570";"Ecole primaire";"Jura";"Rue Des Ecoles";"Public"
"Nance";"Elem";"ce.0391085t@ac-besancon.fr";"39140";"Ecole primaire";"Jura";"Rue Des Maquisards";"Public"
"Foucherans";"Elem";"ce.0391097f@ac-besancon.fr";"39100";"ECOLE PRIMAIRE PUBLIQUE";"Jura";"28 Rue Des Chênes";"Public"
"Dole";"Mater";"ce.0391151p@ac-besancon.fr";"39100";"Ecole maternelle Simone Veil";"Jura";"3 Rue Des Fourches";"Public"
"Loulle";"Elem";"ce.0391207a@ac-besancon.fr";"39300";"Ecole primaire publique Loulle";"Jura";"Rue De La Liberté";"Public"
"Dijon";"Mater";"ce.0210116m@ac-dijon.fr";"21000";"ECOLE MATERNELLE BEAUMARCHAIS";"Côte-d'Or";"72 Rue Beaumarchais";"Public"
"Dijon";"Mater";"ce.0210124w@ac-dijon.fr";"21000";"ECOLE MATERNELLE DAMPIERRE";"Côte-d'Or";"21 Bis Rue Berlier";"Public"
"Collonges-et-Premières";"Elem";"ce.0210234r@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I. MARGUERITE MAURICE PEYROT";"Côte-d'Or";"1 Rue De Beire Le Fort";"Public"
"Clomot";"Elem";"ce.0210236t@ac-dijon.fr";"21230";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Village";"Public"
"Chevigny-Saint-Sauveur";"Elem";"ce.0210244b@ac-dijon.fr";"21800";"ECOLE ELEMENTAIRE PUBLIQUE     HENRI MARC";"Côte-d'Or";"Avenue Saint Exupéry";"Public"
"Châtillon-sur-Seine";"Mater";"ce.0210266a@ac-dijon.fr";"21400";"ECOLE MATERNELLE FRANCOIS ROUSSELET";"Côte-d'Or";"2 Rue De Seine";"Public"
"Chamboeuf";"Elem";"ce.0210291c@ac-dijon.fr";"21220";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"32  Rue Grande Rue";"Public"
"Chambeire";"Elem";"ce.0210294f@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Rue Du Lavoir";"Public"
"Bellefond";"Elem";"ce.0210362e@ac-dijon.fr";"21490";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"24 Rue Des Ecoles";"Public"
"Avot";"Elem";"ce.0210394p@ac-dijon.fr";"21580";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Grande Rue";"Public"
"Aubigny-en-Plaine";"Elem";"ce.0210408e@ac-dijon.fr";"21170";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"25 Rue Principale";"Public"
"Villy-en-Auxois";"Elem";"ce.0210455f@ac-dijon.fr";"21350";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"Rue De Larcher";"Public"
"Viévy";"Elem";"ce.0210479g@ac-dijon.fr";"21230";"ECOLE PRIMAIRE PUBLIQUE        R.P.I.";"Côte-d'Or";"Rue Pencrasse";"Public"
"Vic-de-Chassenay";"Elem";"ce.0210486p@ac-dijon.fr";"21140";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Le Village";"Public"
"Véronnes";"Elem";"ce.0210492w@ac-dijon.fr";"21260";"ECOLE PRIMAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Veronnes Les Petites";"Public"
"Trouhans";"Elem";"ce.0210519a@ac-dijon.fr";"21170";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"Rue De La Maternelle";"Public"
"Tart";"Elem";"ce.0210544c@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"Rue Des Barbonnets, Tart Le Haut";"Public"
"Seurre";"Mater";"ce.0210562x@ac-dijon.fr";"21250";"ECOLE MATERNELLE CENTRE";"Côte-d'Or";"6 Rue Des Ecoles";"Public"
"Semur-en-Auxois";"Mater";"ce.0210569e@ac-dijon.fr";"21140";"ECOLE MATERNELLE DES REMPARTS";"Côte-d'Or";"9 Rue Des Remparts";"Public"
"Saulon-la-Rue";"Elem";"ce.0210586y@ac-dijon.fr";"21910";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"12 A Rue Des Chêneteaux";"Public"
"Sainte-Sabine";"Elem";"ce.0210612b@ac-dijon.fr";"21320";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Village";"Public"
"Saint-Romain";"Elem";"ce.0210614d@ac-dijon.fr";"21190";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Place De La Mairie";"Public"
"Ouges";"Elem";"ce.0210732g@ac-dijon.fr";"21600";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"Rue Du Creux Aux Chevaux";"Public"
"Nuits-Saint-Georges";"Elem";"ce.0210742t@ac-dijon.fr";"21700";"ECOLE ELEMENTAIRE PUBLIQUE     HENRI CHALLAND";"Côte-d'Or";"3 Rue Thurot";"Public"
"Merceuil";"Elem";"ce.0210821d@ac-dijon.fr";"21190";"ECOLE PRIMAIRE PUBLIQUE        R.P.I.";"Côte-d'Or";"Rue Du Bourg";"Public"
"Magny-sur-Tille";"Elem";"ce.0210859v@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"4 Rue Du Moulin";"Public"
"Magnien";"Elem";"ce.0210864a@ac-dijon.fr";"21230";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"22 Rue De Saint-Agnan";"Public"
"Liernais";"Elem";"ce.0210888b@ac-dijon.fr";"21430";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"Rue De La Guette";"Public"
"Izeure";"Elem";"ce.0210923p@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"3 Bis Rue Aux Soeurs";"Public"
"Val-Mont";"Mater";"ce.0210924r@ac-dijon.fr";"21340";"ECOLE MATERNELLE PUBLIQUE      R.P.I.";"Côte-d'Or";"Grande Rue Grande Rue";"Public"
"Genlis";"Mater";"ce.0210949t@ac-dijon.fr";"21110";"ECOLE MATERNELLE JACQUES PREVERT";"Côte-d'Or";"105  Allee Audrey Bertaut-Landry";"Public"
"Flammerans";"Elem";"ce.0210980b@ac-dijon.fr";"21130";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"1 Rue Du Sapin";"Public"
"Selongey";"Mater";"ce.0211044w@ac-dijon.fr";"21260";"ECOLE MATERNELLE JEAN FERRAT";"Côte-d'Or";"15  Rue Du 11 Novembre 1918";"Public"
"Chenôve";"Mater";"ce.0211057k@ac-dijon.fr";"21300";"ECOLE MATERNELLE EN SAINT JACQUES";"Côte-d'Or";"32 Rue Olympe De Gouges";"Public"
"Auxonne";"Mater";"ce.0211143d@ac-dijon.fr";"21130";"ECOLE MATERNELLE PIERRE CAHUET";"Côte-d'Or";"Rue De Bretagne";"Public"
"Arnay-le-Duc";"Elem";"ce.0211186a@ac-dijon.fr";"21230";"Ecole primaire privée Jeanne d'Arc";"Côte-d'Or";"1 Rue Des Capucins";"Privé"
"Châtillon-sur-Seine";"Elem";"ce.0211191f@ac-dijon.fr";"21400";"Ecole primaire privée Saint Bernard";"Côte-d'Or";"10 Rue Saint Bernard, Bp 26";"Privé"
"Châtillon-sur-Seine";"Mater";"ce.0211241k@ac-dijon.fr";"21400";"ECOLE MATERNELLE FRANCIS CARCO";"Côte-d'Or";"5 Rond-Point Francis Carco";"Public"
"Morey-Saint-Denis";"Elem";"ce.0211251w@ac-dijon.fr";"21220";"Ecole élémentaire publique";"Côte-d'Or";"14 Grande Rue";"Public"
"Saint-Jean-de-Losne";"Elem";"ce.0211256b@ac-dijon.fr";"21170";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"5 Rue Du Château";"Public"
"Ladoix-Serrigny";"Elem";"ce.0211258d@ac-dijon.fr";"21550";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Place De La Mairie";"Public"
"Epoisses";"Elem";"ce.0211297w@ac-dijon.fr";"21460";"Ecole primaire privée Sainte-Louise de Marillac";"Côte-d'Or";"1 Rue De Semur En Auxois";"Privé"
"Villers-les-Pots";"Elem";"ce.0211334l@ac-dijon.fr";"21130";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"36 Rue Saint Michel";"Public"
"Perrigny-lès-Dijon";"Elem";"ce.0211338r@ac-dijon.fr";"21160";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"2 Rue De La Tourelle";"Public"
"Neuilly-Crimolois";"Mater";"ce.0211341u@ac-dijon.fr";"21800";"ECOLE MATERNELLE";"Côte-d'Or";"5 Rue Du Pâtis";"Public"
"Champdôtre";"Elem";"ce.0211344x@ac-dijon.fr";"21130";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"40 Grande Rue";"Public"
"Dijon";"Elem";"ce.0211351e@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE APPLICATION  APPLICATION TREMOUILLE";"Côte-d'Or";"18 Boulevard De La Trémouille";"Public"
"Brazey-en-Plaine";"Elem";"ce.0211368y@ac-dijon.fr";"21470";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"1 Bis Rue De Verdun";"Public"
"Dijon";"Mater";"ce.0211376g@ac-dijon.fr";"21000";"ECOLE MATERNELLE BUFFON";"Côte-d'Or";"66 Avenue Du Lac";"Public"
"Laignes";"Mater";"ce.0211442d@ac-dijon.fr";"21330";"ECOLE MATERNELLE JEAN-PIERRE RECQ";"Côte-d'Or";"Quartier La Perrière";"Public"
"Pouillenay";"Elem";"ce.0211446h@ac-dijon.fr";"21150";"ECOLE PRIMAIRE PUBLIQUE        R.P.I.";"Côte-d'Or";"2 Rue Du 19 Mars 1962";"Public"
"Saulon-la-Chapelle";"Mater";"ce.0211449l@ac-dijon.fr";"21910";"ECOLE MATERNELLE";"Côte-d'Or";"Hameau De Layer";"Public"
"Fénay";"Mater";"ce.0211464c@ac-dijon.fr";"21600";"ECOLE MATERNELLE JEAN-PIERRE HALM";"Côte-d'Or";"Rue De La Charme";"Public"
"Belan-sur-Ource";"Elem";"ce.0211482x@ac-dijon.fr";"21570";"ECOLE PRIMAIRE PUBLIQUE        R.P.I.";"Côte-d'Or";"5 Place D'Armes";"Public"
"Bessey-lès-Cîteaux";"Mater";"ce.0211495l@ac-dijon.fr";"21110";"ECOLE MATERNELLE";"Côte-d'Or";"1 Rue Du Grand Commun";"Public"
"Talant";"Elem";"ce.0211539j@ac-dijon.fr";"21240";"ECOLE ELEMENTAIRE PUBLIQUE     JACQUES PREVERT";"Côte-d'Or";"1 Allée Jacques Prévert";"Public"
"Pouilly-en-Auxois";"Elem";"ce.0211546s@ac-dijon.fr";"21320";"Ecole primaire privée Notre-Dame";"Côte-d'Or";"3 Rue Docteur Chauveau";"Privé"
"Vitteaux";"Elem";"ce.0211550w@ac-dijon.fr";"21350";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"3 Allée Des Écoles";"Public"
"Savigny-le-Sec";"Mater";"ce.0211565m@ac-dijon.fr";"21380";"ECOLE MATERNELLE";"Côte-d'Or";"21 Rue De La Mare";"Public"
"Arleuf";"Elem";"ce.0580090h@ac-dijon.fr";"58430";"Ecole primaire";"Nièvre";"Au Bourg";"Public"
"Billy-Chevannes";"Mater";"ce.0580100u@ac-dijon.fr";"58270";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"Blismes";"Elem";"ce.0580101v@ac-dijon.fr";"58120";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Luzy";"Elem";"ce.0580141n@ac-dijon.fr";"58170";"Ecole primaire Marcel Dubuis";"Nièvre";"Avenue Docteur Alain Benoist";"Public"
"Montigny-aux-Amognes";"Elem";"ce.0580150y@ac-dijon.fr";"58130";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Saxi-Bourdon";"Elem";"ce.0580163m@ac-dijon.fr";"58330";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
